address,transaction_amount,allocation_points
0x2b3d2c9da14e8359f61ecd0a3f96782d2e7288d9,1,0.032969164134721100000000000000
0x2b3edcba37606b2c43c5f89a485320e0aa74dd07,1,0.032969164134721100000000000000
0x2b4507be142be2f4efc22cbba522de8274a14a99,1,0.032969164134721100000000000000
0x2b464e96c18529fe3d15123dee8a84057d067fe6,1,0.032969164134721100000000000000
0x2b4a3ebb0b5be22e53d058029948d882b4afe27b,1,0.032969164134721100000000000000
0x2b4b0eb3d2c3fc391306c99bcf7a3347e49321a9,2,0.065938328269442100000000000000
0x2b4ebfe378d523b7653b1d806029fef08372126d,1,0.032969164134721100000000000000
0x2b4f142b7bcc55c17bacd788af559dc76c4070ea,2,0.065938328269442100000000000000
0x2b4f7711821d65e13e13c25bf7053b04f52cf788,2,0.065938328269442100000000000000
0x2b551aea9a2ca3dce612ef13f2c748d006b62591,4,0.131876656538884000000000000000
0x2b5d80d8fb087dcced19810e7540caacff15b13b,1,0.032969164134721100000000000000
0x2b5fac41af9323fd91d3a282527880b28ce7e317,1,0.032969164134721100000000000000
0x2b62ab272607ac0c91dc5298bc836d51a29be5b7,1,0.032969164134721100000000000000
0x2b645a70322d7873b1f6112645cc65f0279891bc,1,0.032969164134721100000000000000
0x2b6779aa1ff1b41fb96eb29bca206c0bf70ab690,2,0.065938328269442100000000000000
0x2b68ce2ac37d918cd1c31d1d77e7cf0c68695107,1,0.032969164134721100000000000000
0x2b69cc145017800657488e4ec01a50534756d40d,1,0.032969164134721100000000000000
0x2b69d2174f6a486143b9c527ce8bf544cfb8477f,1,0.032969164134721100000000000000
0x2b6ff241e2c6a5efb7871b08270695af4ba6da16,1,0.032969164134721100000000000000
0x2b723942adc6f6b2a28a533ac6279d055ccddb20,1,0.032969164134721100000000000000
0x2b76436da716ae6803537c6037101f0b940ad07e,1,0.032969164134721100000000000000
0x2b78d98d3ef93440dcb42aee78eefef61ed099a6,1,0.032969164134721100000000000000
0x2b7bc6cd349af196d1c25c65e2602bb00bdec7de,1,0.032969164134721100000000000000
0x2b82cf4b523663bc310f440b4688f37ef2cd6efd,1,0.032969164134721100000000000000
0x2b83a03db4fa319b609c08d894514cb10f10c8e5,2,0.065938328269442100000000000000
0x2b878f4d5dba61bd06c44d0373d1e7577f67037e,3,0.098907492404163200000000000000
0x2b92ca7e83b10464cfe8d16e9900970a1398cb86,1,0.032969164134721100000000000000
0x2b96840eab2f6dba5d03284f6b64cec30098a0ba,2,0.065938328269442100000000000000
0x2b984ffc4b55fe29b7a2b09462ecaa3982083bc0,2,0.065938328269442100000000000000
0x2b989561851203112a48f40b56954966e6c8b20e,3,0.098907492404163200000000000000
0x2b9cbda408b150c91b0b3b53180270649bd41328,1,0.032969164134721100000000000000
0x2ba072f364bb4784b9ce12dd7ea251c2883a71b8,1,0.032969164134721100000000000000
0x2baad39fe5ac40f83a1c628fb32796e2ce442b19,2,0.065938328269442100000000000000
0x2bb2326fc0d5fb06a924fe274991afa9ffa1139d,1,0.032969164134721100000000000000
0x2bb56e19fbf9462c246e6849065f84dda5b84dba,1,0.032969164134721100000000000000
0x2bc0176c562843f09640312937a4adaac8950ee1,3,0.098907492404163200000000000000
0x2bc2530be0b28c4654ecd6db7e50c7d168ca5917,1,0.032969164134721100000000000000
0x2bc40fa53f6cf938f8467fade7a96d9c292504f0,5,0.164845820673605000000000000000
0x2bd14fa2c936b25db0a30d5535fc45d53239427e,1,0.032969164134721100000000000000
0x2bd30bef4d6a89aef1e98911a1bbbc283a508a1e,1,0.032969164134721100000000000000
0x2bd31cc64788ec0943d93001f58cdb01284178dd,1,0.032969164134721100000000000000
0x2bd3a3e33fdb09f742c73163e225a236e0ba6ab9,1,0.032969164134721100000000000000
0x2bd5c55cd0caa70e5eb3dc9cfa4850370e3c03b3,1,0.032969164134721100000000000000
0x2bdab311dfb2831cb11affaccfcc21c470e867d5,4,0.131876656538884000000000000000
0x2bdb67aa2a9f40107103d6e99f502f56490b0fe0,5,0.164845820673605000000000000000
0x2bdb8339027146af57c5276dcaf33de4b3d8b0d3,1,0.032969164134721100000000000000
0x2bddfc29d4b34cc2129ec72b5ca580b3e3d00540,1,0.032969164134721100000000000000
0x2bdea4d739310a847ea1daa0ec6eef0b77acdf0c,1,0.032969164134721100000000000000
0x2bdf766341210ac69a8994160eab1003353084e6,2,0.065938328269442100000000000000
0x2be0dbbbd4be7d79efe7f101fa29b9469eecb857,1,0.032969164134721100000000000000
0x2be1a753b1c0562c4cf35a24f6f62619961ceb53,1,0.032969164134721100000000000000
0x2be25e6fb19656a665f5b097f8206684610b53a8,2,0.065938328269442100000000000000
0x2be532b9354396ae261e1d7ea467d1afac7e69c0,1,0.032969164134721100000000000000
0x2beaa906fa92272b5afb071a8f35785aa87cf1eb,1,0.032969164134721100000000000000
0x2bed00fec902909a84ebb382ffe1fb7682307ed6,1,0.032969164134721100000000000000
0x2bed2991cd239b7816d06da48ce586913e8bcf04,1,0.032969164134721100000000000000
0x2bf3a9fdc48ce3d99d10587ce37af4d86fe2dc37,1,0.032969164134721100000000000000
0x2bf5ccb84307d19b6164dd0e23e49a879f1088cd,1,0.032969164134721100000000000000
0x2bfcdd8744591ad60bc8a8caea3021cd14183633,1,0.032969164134721100000000000000
0x2c0199966e4a9f615f56668b92529b768383b8df,1,0.032969164134721100000000000000
0x2c0258470adb2d41d676d3a8ddb6acebc0867472,1,0.032969164134721100000000000000
0x2c02c67a98493897170cfacbc7089ae14caf8151,1,0.032969164134721100000000000000
0x2c0356a346471a6502ebec941752a7fe43536422,1,0.032969164134721100000000000000
0x2c07b202f8355a8f5d20e632498b91c5567b1bf6,1,0.032969164134721100000000000000
0x2c0978f872d6718c30dba3c323e55f60928eb435,1,0.032969164134721100000000000000
0x2c0ba39e41ec08ce721a5da969e3036f82aa5d51,1,0.032969164134721100000000000000
0x2c0bf7e42a65a777d66068133ef3be6a1eef760a,1,0.032969164134721100000000000000
0x2c1105e398849270a892fd6096dc05897052866b,2,0.065938328269442100000000000000
0x2c1e83b47178941850691c9a3b21d6b0a43e767c,2,0.065938328269442100000000000000
0x2c25b4fc3044efcd4e14e3e258f3060d61007812,1,0.032969164134721100000000000000
0x2c2620c9d8a0213867cd19081e6d650267e538ed,1,0.032969164134721100000000000000
0x2c268bfad98c76e62683410d3ea3559c82f50662,1,0.032969164134721100000000000000
0x2c2e2dbead7a49c57caa37eed443987aec045c9f,1,0.032969164134721100000000000000
0x2c32dace2c49d120abb3cd8c1253404401f9f092,1,0.032969164134721100000000000000
0x2c3574317f8aeee2507086300abce32d68e26249,1,0.032969164134721100000000000000
0x2c3642d0311728f810f17b9b5995a447d488908b,2,0.065938328269442100000000000000
0x2c3646c1e27837f60d5b29ed90922e3ecf65fa33,1,0.032969164134721100000000000000
0x2c3ce9a0e1cc0444cc16a4c0253aca432246408c,1,0.032969164134721100000000000000
0x2c4345186ce7011f767aa0e44e27308f75387d9e,3,0.098907492404163200000000000000
0x2c43a00c3af64918bb651a9c3809cc62e3b5da2d,1,0.032969164134721100000000000000
0x2c478f380b0513a88812308405817adeea17c3cc,1,0.032969164134721100000000000000
0x2c484cf534a4ab86b44e8d45fe9a62253b46fb17,1,0.032969164134721100000000000000
0x2c499adf6965b29771a61b3f5092001b1fd2d8d0,1,0.032969164134721100000000000000
0x2c5345bd184fd5b831ab90a4f716116d4a4d2133,1,0.032969164134721100000000000000
0x2c5bece845d20d889bad37a4af3583a41318fe78,1,0.032969164134721100000000000000
0x2c5c4a476f32f25779e9d0842def4269651eb84f,1,0.032969164134721100000000000000
0x2c5ca4a4508a20e9b90e399da260c6dbd2c25fcd,1,0.032969164134721100000000000000
0x2c5d3de2b3656065b49d3e9b06f11fa1fabb3708,1,0.032969164134721100000000000000
0x2c5dddfc7024981f81fae34a654a006f4e43f65e,1,0.032969164134721100000000000000
0x2c6701ea24a344a57afa4211b8f24b39a90dc26d,2,0.065938328269442100000000000000
0x2c70a83af6338828988cc54bc4507944f4e1eb21,3,0.098907492404163200000000000000
0x2c728b50a2633746d1a8ea955add75c0a9dac697,1,0.032969164134721100000000000000
0x2c72aa64b3d2cb8cb5430f36a4700d22953f7549,1,0.032969164134721100000000000000
0x2c7880cd0f4c7298a9dbd5b2dfee80004177e021,1,0.032969164134721100000000000000
0x2c79bffe65693af108b074d4cecc9643566f6e2c,2,0.065938328269442100000000000000
0x2c7a4d05e763a51cbd0e9e7bf242838e694bfa5f,1,0.032969164134721100000000000000
0x2c7bfa6b260e8f94238f17ae9ac65c8ef7c84463,1,0.032969164134721100000000000000
0x2c8644cfa1d6afbde18c45441eaebb8cd581e707,1,0.032969164134721100000000000000
0x2c8940db0a1402c03fcf74003841e691277cdbe0,1,0.032969164134721100000000000000
0x2c8dbd76043d84f92b92b4d85f61e4136b666c0f,3,0.098907492404163200000000000000
0x2c943a11e66bd84306b7fbda6b2184f097f2c4ac,1,0.032969164134721100000000000000
0x2c96fca66d139d693484bd2bb062f5118956d9ca,1,0.032969164134721100000000000000
0x2c9e24e447ee1cda01bcd2acc8823f8c30404d0d,1,0.032969164134721100000000000000
0x2c9f9f65574465dc1c3b3b066f8e18a05b1057aa,1,0.032969164134721100000000000000
0x2ca24aa5dcd523c4a008fff37338604a3f4c3714,2,0.065938328269442100000000000000
0x2ca4b6e1cace90699ecbe264458ee2b472c187d5,2,0.065938328269442100000000000000
0x2ca9bc03900b1d80c7b073bf9d042408ad5d9f50,1,0.032969164134721100000000000000
0x2ca9ee782efb7d2bb8c1d24184c2d56fbfff7c8d,2,0.065938328269442100000000000000
0x2cace2ae85b2d4d60264e53d46959fe2791701a5,1,0.032969164134721100000000000000
0x2caeda9f60ab51f1f0e586ced3dc8c2be3c30990,1,0.032969164134721100000000000000
0x2cafb9b8abf410950b321fff7008b580f8739cc4,1,0.032969164134721100000000000000
0x2cb4f138d631a5a2103f07da024fbef4df1393ce,1,0.032969164134721100000000000000
0x2cbafd5e2144a9e77953aa983c5c3839f192746e,1,0.032969164134721100000000000000
0x2cbe99746bc2d1d411742a480b112f43efe15a1f,1,0.032969164134721100000000000000
0x2cc55af067751cc24e3b97e3caf3dbfbcbdbd65a,1,0.032969164134721100000000000000
0x2cccab1147b4e1725aade3ee15dd56d2332e91d1,1,0.032969164134721100000000000000
0x2ccdb1372a06d96cdbc78d3e2b1ce03cd829a854,1,0.032969164134721100000000000000
0x2cceceb0bb6959f1a96469b65d71cbe7985991e3,1,0.032969164134721100000000000000
0x2ccf835cb6718c8494cfd55572777c50e174248f,2,0.065938328269442100000000000000
0x2cd1b06f65ee7feca79cb02c30ab3c3f3e14a44c,1,0.032969164134721100000000000000
0x2cd28e9725aa7341dff8bd77cff1bc9e43019ebe,1,0.032969164134721100000000000000
0x2cd40fc8dd2729fdfd06389c2507698d837df678,1,0.032969164134721100000000000000
0x2cdc563b0a0cbc11c93763072ea1e621d18960c0,1,0.032969164134721100000000000000
0x2ce0b780ba53f6cdefe1dc5073205fe3e5d6839e,1,0.032969164134721100000000000000
0x2ce0cad2b89e3c6fbf822ea2126ed54b2b64ebdb,1,0.032969164134721100000000000000
0x2ce25e9838513ad88477c292f513eca7cef92a0c,1,0.032969164134721100000000000000
0x2ce4c07357eec0efd974bdb63f89cd4cea5cb27d,5,0.164845820673605000000000000000
0x2ce5f03496037cd4b8665aa3454e3ac5cd0a49fd,1,0.032969164134721100000000000000
0x2cee92504d335aedc0380a3c225dd6150e3b3e50,2,0.065938328269442100000000000000
0x2cf208ebd88dda78f82af2417bc71b05f018de65,1,0.032969164134721100000000000000
0x2cf3bc994c63df03e3438226cc2e52ffa980aee7,1,0.032969164134721100000000000000
0x2cf413e9b33e8f50e1c3ba6bdf0714d1ad4c5134,1,0.032969164134721100000000000000
0x2cf761518c0cbb1353aff09cd5a954a5a3bba9d5,1,0.032969164134721100000000000000
0x2cf7f71efde2576c2bfc28e9b9c9c8d7dd3588a8,2,0.065938328269442100000000000000
0x2cfb0683b0759d334a6aa1abcd8ad698c44f4ef3,2,0.065938328269442100000000000000
0x2cfb9ad0b882480c43cca1aca0809f360621164b,1,0.032969164134721100000000000000
0x2cfedbf7fd62b5a67b9c40c5403c8cd6ef5701e8,1,0.032969164134721100000000000000
0x2d039f29929f2560e66a4a41656cbde3d877951d,4,0.131876656538884000000000000000
0x2d0558817f47fb8b6825162c18554986b1f03807,1,0.032969164134721100000000000000
0x2d0741bb9d2ddda55a5d6503118cde1cfe3907e3,1,0.032969164134721100000000000000
0x2d08e3cbfef6946a817e3a8cf881510214c398ea,1,0.032969164134721100000000000000
0x2d0998e331ce9f72f250864c267a3c63e712be85,2,0.065938328269442100000000000000
0x2d0a8d8f5075709813d7741aeed18a4618820aa0,1,0.032969164134721100000000000000
0x2d1595396ce3df27b864cb9cace66f9b4874bf84,1,0.032969164134721100000000000000
0x2d15de4114a7aad38ce42761a0e807d6263677af,2,0.065938328269442100000000000000
0x2d1cb5ed13c731604a3f1d48dc206d85fe5e52b1,1,0.032969164134721100000000000000
0x2d21bc59caf1d80dbdf3abdec20b740b558e01b1,4,0.131876656538884000000000000000
0x2d223367ffefd45dd018b90f54b44c39681ef351,3,0.098907492404163200000000000000
0x2d2b3629220ace91a59e9b0b4d9a78c2e03db8b3,1,0.032969164134721100000000000000
0x2d2c1731bc7656274a5587813167452c7a9b14dc,1,0.032969164134721100000000000000
0x2d2cb5af898a4a44fe6669bff8ff8ddde5bd601f,3,0.098907492404163200000000000000
0x2d2e6474d9da53f95ac520fc7647008590e4d9df,4,0.131876656538884000000000000000
0x2d30507f16d4bbde22a80a7de16cf178178ac595,1,0.032969164134721100000000000000
0x2d33e8f2acc3d04d95b5b4558df6d4dd7f802d08,1,0.032969164134721100000000000000
0x2d35dd1c1f9767d37e922ca03ed7840237e41fa7,1,0.032969164134721100000000000000
0x2d422fcbc6f435e2311c6987111232e492380738,1,0.032969164134721100000000000000
0x2d43bf392a54ab2ccfc6c67d6b1619dcd1f88694,1,0.032969164134721100000000000000
0x2d448211176a0ffda0f6c2865d155817e151ece4,1,0.032969164134721100000000000000
0x2d44a7c5d17720296fe5e2e36323071b22f98108,8,0.263753313077768000000000000000
0x2d44c4fbb602b08d2ee5533851616a59fe0e11d0,1,0.032969164134721100000000000000
0x2d453b4ddb8a8d183746ea0b2969ade9efefe1c9,1,0.032969164134721100000000000000
0x2d46ee82527205ea59b1d7940987cc6879800d86,1,0.032969164134721100000000000000
0x2d485afd5ba2ebe4ac73ca4c3559269e05818aeb,1,0.032969164134721100000000000000
0x2d4a7062f2cb4bc4ad00fe794642536611272290,1,0.032969164134721100000000000000
0x2d4eb91cddea03a2a55ccca343147eca764076e2,1,0.032969164134721100000000000000
0x2d4ecb8fbb767d565a39f236ba90a0963b6175d0,1,0.032969164134721100000000000000
0x2d5253bd1aead6c99e95a5f6c2b3c60139422675,2,0.065938328269442100000000000000
0x2d58788dbc9518c5926e9854e0f02cb433aecd00,3,0.098907492404163200000000000000
0x2d623a76ba8ba3bd006993848216cb9cb30dc760,2,0.065938328269442100000000000000
0x2d645c63c75b5e36252d5d9ab502b1352d045369,1,0.032969164134721100000000000000
0x2d6dfbdacebfd619958bdea300dca39ac5238bbd,2,0.065938328269442100000000000000
0x2d6f47996491fc55a81edee50596a053924bd378,1,0.032969164134721100000000000000
0x2d6fd8bfc99ce27b7d47bf545920ddc80b468e7b,2,0.065938328269442100000000000000
0x2d75d4edefdc6fd37207be7a19ee9a7d10914452,4,0.131876656538884000000000000000
0x2d778f1dd939954998faaa3b89fec4366b67565b,1,0.032969164134721100000000000000
0x2d79559842b125ff98ed640a031e50e2d5061e9e,3,0.098907492404163200000000000000
0x2d81d97a4a1a491dd3f23d0a4df5f9f4f39e84a1,1,0.032969164134721100000000000000
0x2d832b4e4b39208109f4a6ffafeaaf4d6c63b57f,1,0.032969164134721100000000000000
0x2d84895f8a6f72bacd700521200c34d1ec3e054b,2,0.065938328269442100000000000000
0x2d8669c473474474a0cce624389aca202acc28f1,2,0.065938328269442100000000000000
0x2d86b589698f2b2d11d3e2c04a2e1c2bd1244a9f,2,0.065938328269442100000000000000
0x2d87806331f72e490e3040b5ad18f2262db5c7d2,1,0.032969164134721100000000000000
0x2d89fb673f6a5fa95dc23c0cb5c03fd56ff13e15,1,0.032969164134721100000000000000
0x2d8b521176ddd121b71344a3b493eb78871e583a,1,0.032969164134721100000000000000
0x2d8e22ec883de37c1b0dbf115e1f38971292a171,1,0.032969164134721100000000000000
0x2d915d85d9d37bfb0b658e42d6bf952af629b8b4,1,0.032969164134721100000000000000
0x2d95a321fd7898026b9863ee0275f7aa7a130830,1,0.032969164134721100000000000000
0x2d95dbb210a1d3dff95d0bf9b8b895cee4c8a230,1,0.032969164134721100000000000000
0x2d99b11e967253907ee96ed74c8411b0ca7f788e,1,0.032969164134721100000000000000
0x2da25e7c0a67bc972d4dab408991e7d011c9a971,1,0.032969164134721100000000000000
0x2da50fae308d40301d140110f3ddaf6c161542b1,1,0.032969164134721100000000000000
0x2da758ae6789d9d6fb361b48b9f2749cedab2613,2,0.065938328269442100000000000000
0x2db0e85bc15f468a3441f8c3c93b7a735b2c2bdd,1,0.032969164134721100000000000000
0x2db627c6ce842f6632611c3d825be02911b1023a,1,0.032969164134721100000000000000
0x2dc3200432c992bae86a69ddbaa9d873968174e5,2,0.065938328269442100000000000000
0x2dc61cfa15c7efc3d4ce8f83b2539382cc41d6d5,1,0.032969164134721100000000000000
0x2dc68892d4c569974d6f08c020d0aee9ed93b449,1,0.032969164134721100000000000000
0x2dcc8493dc5cbc778a30d967f597e4ac824a3e1b,1,0.032969164134721100000000000000
0x2dd187696da9813c6cb72c1f4fa6661a4d5b7700,2,0.065938328269442100000000000000
0x2dd35e7a6f5fcc28d146c04be641f969f6d1e403,1,0.032969164134721100000000000000
0x2dd48a888ce832f97d4ec4a0c124951a89fb8aee,1,0.032969164134721100000000000000
0x2dd4e83d25e50252ebc171c310d2d990b631ab0d,1,0.032969164134721100000000000000
0x2dd607700ec7cc665ba87ce977cee1a7c8e94512,2,0.065938328269442100000000000000
0x2dd708578d61da3b22caa963b90ef64d760fd7d4,1,0.032969164134721100000000000000
0x2ddeaea2622114fb473ad1194c0c550f3cf6f486,1,0.032969164134721100000000000000
0x2ddf971bbaace7355d1c758e36f76c5fc1468ada,2,0.065938328269442100000000000000
0x2de18f8841a56faa5f77a8cfedf7a51d98819732,1,0.032969164134721100000000000000
0x2de5df8323d054b87b74cdabdfa1fdb4d49e1780,1,0.032969164134721100000000000000
0x2deda791c0d49535a4968ffebcb8a77765c31fad,3,0.098907492404163200000000000000
0x2df0d4f37f03a2928bd004a2efdcf3ef085eab24,1,0.032969164134721100000000000000
0x2df512f68639527f954b8f826f28e326f6c64ca2,5,0.164845820673605000000000000000
0x2df6f1ef094906b4c31c1db54b6d2be2452d79a5,3,0.098907492404163200000000000000
0x2df7741f3494636df1ac8e037839e9e434fc94c2,1,0.032969164134721100000000000000
0x2dff9c79ca2442d31cdcf4fab8c004175209fa45,1,0.032969164134721100000000000000
0x2dffaf8e8bf1635c8798e4f3b211ed78a1d33e9c,7,0.230784148943047000000000000000
0x2e0992aa46e0370f78e25d6c9b99bf629377003e,1,0.032969164134721100000000000000
0x2e0ca4d87b6f68ab23e8043a3541a95af0fa7bd9,1,0.032969164134721100000000000000
0x2e0cace658dcd370ed26f6f34525e9ea8ba56843,1,0.032969164134721100000000000000
0x2e0d4ba22c94012829740f5784b89249466701d2,1,0.032969164134721100000000000000
0x2e0e3d4337d1fa693997f65a9ebd4925a83c00c3,1,0.032969164134721100000000000000
0x2e127196d1f0a834412f719b22e05868a4fb61dd,1,0.032969164134721100000000000000
0x2e1510e41ef4ce246dd9e1eaaa605fe409efbbe2,1,0.032969164134721100000000000000
0x2e1690d58588c7c41c7d008f9d1fe5dc2372bbb8,1,0.032969164134721100000000000000
0x2e18d7645c2503f15bf74d397f7d94756bb4f9ba,1,0.032969164134721100000000000000
0x2e19ae3dfa17ba79a22258b88c4c5c13993aa3c0,1,0.032969164134721100000000000000
0x2e19ec085f397527082b606c893abb0a738b55b1,2,0.065938328269442100000000000000
0x2e1a63dbac6dc1af856811b6a5b3224d244b83f5,2,0.065938328269442100000000000000
0x2e1b5a52ed51b592a2874336c11fca0c4f9c8120,1,0.032969164134721100000000000000
0x2e26c32365a9d79416f73bb7aa595a8e2b542614,1,0.032969164134721100000000000000
0x2e288cbea8383a3f31a152cefe2e0b325bc18d17,1,0.032969164134721100000000000000
0x2e2abcc418026ddeac10f9cdae3c32792f804d02,1,0.032969164134721100000000000000
0x2e311c0ad356165892b89bb40f75c0f097149954,1,0.032969164134721100000000000000
0x2e422a3ff779d14c92b22878f6b7e826c2d79926,2,0.065938328269442100000000000000
0x2e45188b30cc57dfeb62b6eedf7ae437b25900c4,1,0.032969164134721100000000000000
0x2e56cc6603d412bd5b270df4b8fb237a42d73351,1,0.032969164134721100000000000000
0x2e61b7432886bf63109c153eb2dda65ced409229,1,0.032969164134721100000000000000
0x2e624c4cda6e6dece6bcb490dd37d48afdd7e0e4,1,0.032969164134721100000000000000
0x2e6d9bb14a6d75910ea03a467834825064fdf3ea,3,0.098907492404163200000000000000
0x2e6ef2d3ada555547f39096bf145f777bb557197,1,0.032969164134721100000000000000
0x2e781ea5458d67df4ac5993662aee2918dcd5858,5,0.164845820673605000000000000000
0x2e83d769f96abd3393c2b93dabc16c9441d8e383,1,0.032969164134721100000000000000
0x2e8f3118ab77733d5925f878b2f20d29e00501f2,1,0.032969164134721100000000000000
0x2e92ae8022813238cdf5703e008b55d4f6ffcbcf,1,0.032969164134721100000000000000
0x2e9614e148ef135d179a4561e6dd53f3347ebac7,1,0.032969164134721100000000000000
0x2e9980f579bf8960b07205914c02dd5fcda8b7ba,1,0.032969164134721100000000000000
0x2e9c4dad418af4b398526da257018c6e53abe125,1,0.032969164134721100000000000000
0x2e9c893bce902614a185f1358c20b12d071fa391,1,0.032969164134721100000000000000
0x2ea3ad317e14561144c509b6b0706901053abdc8,1,0.032969164134721100000000000000
0x2ea7cda7de8b57b516fd3ad5c14a187d76b275f2,1,0.032969164134721100000000000000
0x2ea84da90e2d436f4f688c7ded122daff8cce082,1,0.032969164134721100000000000000
0x2eaacdcbdad513dcccc69b231afbcc786ba3036a,1,0.032969164134721100000000000000
0x2eac57bfae796c01311883de185a452b301253a8,1,0.032969164134721100000000000000
0x2eac6225d6e7668a29bc724fbcfd7ffa62ff5781,1,0.032969164134721100000000000000
0x2eaf996b2bd680fdef58139e71ab839e3178efe8,2,0.065938328269442100000000000000
0x2eb0520bf78f1d77b03ba55786948a2b040a9a18,1,0.032969164134721100000000000000
0x2eb1e507a54ed7372bdc208111d75605eea6c4d9,2,0.065938328269442100000000000000
0x2eb4f33e09fe9a0c72f75bca2bf64f84ef4f2982,1,0.032969164134721100000000000000
0x2eb549bf84139bf5473d45ed4226dc0ba757d798,1,0.032969164134721100000000000000
0x2eb6915c4c6a3f9b00d0702b73b2973125139d4b,1,0.032969164134721100000000000000
0x2ebf85d68c93397a4a85263cd815ec34010395a4,1,0.032969164134721100000000000000
0x2ec24990e8b6e322ce5b21f40645d8ecafdddeb4,1,0.032969164134721100000000000000
0x2ec4fb660fb79b92d885e77b377278c0526188a4,1,0.032969164134721100000000000000
0x2ec6505f385c9bdaa5bf2d03944b5c5c0318a560,1,0.032969164134721100000000000000
0x2ec6d07c249fac693f7cfee80b2cdb42cd383e50,1,0.032969164134721100000000000000
0x2ec7fe94a9b061c500653ba8a111d71159384c5a,1,0.032969164134721100000000000000
0x2ed0857c8b661e20719f5681a21df92c38b22b97,1,0.032969164134721100000000000000
0x2ed0bbd6947e40ccd4324768127b9970c312047c,1,0.032969164134721100000000000000
0x2ed36d5d4bd23e01612a983f42b40c602d371b2a,1,0.032969164134721100000000000000
0x2ed678612150ff548081e16718a7b2e767e952f4,2,0.065938328269442100000000000000
0x2ed6e7e0ef5917a790b8ca166615765673aa6c61,1,0.032969164134721100000000000000
0x2ed9e1eb3aa3eb4b508d7d755979c606ffa501ec,1,0.032969164134721100000000000000
0x2edb21be608ea8e4108c61fc8a373a18cbc1c34e,1,0.032969164134721100000000000000
0x2edbfae416a2e3dc8051236793dd16c7978e931b,1,0.032969164134721100000000000000
0x2ee05637ec9ee3cb7121e310618d8958349733e1,2,0.065938328269442100000000000000
0x2ee07a3ed4ec88d7e9bd32e4592bec41ea0046e5,1,0.032969164134721100000000000000
0x2ee2095f6ec392edd01d8dad65f4a8b927d35afa,1,0.032969164134721100000000000000
0x2ee4808009a74c4ea281d535eec0361698523cfa,1,0.032969164134721100000000000000
0x2ef21f0041940c479cd320075436140057ae3117,1,0.032969164134721100000000000000
0x2ef95b26c92e66b96b2635735fd48963a1d880c0,1,0.032969164134721100000000000000
0x2efb2ffef5a69699653d78816d88cd5a5f251d14,3,0.098907492404163200000000000000
0x2efba1ded2ed8e71e57b26fc5f44f0335ab76ee4,1,0.032969164134721100000000000000
0x2efccc631314713e9b8468a5cb69643b5e287362,1,0.032969164134721100000000000000
0x2f0104aebef743c680376f31960eed969db9ab33,1,0.032969164134721100000000000000
0x2f0373e869898b2f3331329e03ebea5734fb1ce4,1,0.032969164134721100000000000000
0x2f038ad6e6c936300c043217d13ed267c873d4b1,1,0.032969164134721100000000000000
0x2f0402df4906189e40635b8c80916b0f4ed939cb,1,0.032969164134721100000000000000
0x2f095db8a5cbf02239814afa72f9023dd6cb79cf,4,0.131876656538884000000000000000
0x2f0a8166c07fe88aff3d0186b50ac81b166724a8,1,0.032969164134721100000000000000
0x2f0c84bec80c49bef9fa406d4bb43c20f9b80c29,1,0.032969164134721100000000000000
0x2f157e5b54f3e12a9861f80b367fbceb9a704311,1,0.032969164134721100000000000000
0x2f19ce340a2aba60591f929213658a989ed87496,1,0.032969164134721100000000000000
0x2f19cf993307a833245708668b708105333501fe,2,0.065938328269442100000000000000
0x2f1bba87848c2c0848a0b2a6f3c3021b4e086139,1,0.032969164134721100000000000000
0x2f1e0aaa6bb537d5735614727801cc5ba7a07603,2,0.065938328269442100000000000000
0x2f228ddc749f64e8396f2b2ff2db5b3e5afbf490,1,0.032969164134721100000000000000
0x2f22cefb19f64b16252f794430f99414c20efa12,1,0.032969164134721100000000000000
0x2f242b7c755206ef68d2c21766c89b5fe26cd364,1,0.032969164134721100000000000000
0x2f2593d48c4a9345693c55558d604903178f870d,1,0.032969164134721100000000000000
0x2f341a0f12b1cd0e2b57092c98c23722093b297a,1,0.032969164134721100000000000000
0x2f3709ed6ceb18c871119ce5092db4d4f259fad8,2,0.065938328269442100000000000000
0x2f39b4bbe31455cf4eff683dd1e27bec5a00ff92,1,0.032969164134721100000000000000
0x2f3f96d09ff923bc12d0eeee163fcf4139fb8223,1,0.032969164134721100000000000000
0x2f4378ef83e2f2df624a80fb0c11d1e47a28b067,2,0.065938328269442100000000000000
0x2f43eedaee56684b3d5885c98f22aa5abf200e03,10,0.329691641347211000000000000000
0x2f4a16ea4b7c8352bdab0cba8e02813c0d6aaef6,1,0.032969164134721100000000000000
0x2f4ea90c28962a841b9ac351720ea3707bba3d9a,1,0.032969164134721100000000000000
0x2f500fd5996b3c204d74194392aea77adb15fe6a,2,0.065938328269442100000000000000
0x2f51f44700745639a740ff45c6cf23978f57d911,1,0.032969164134721100000000000000
0x2f53a4f0fc05317bc3ba624500d8d34fce0153dc,2,0.065938328269442100000000000000
0x2f554ed5f0d926645fe908235bd653a2208d0e91,1,0.032969164134721100000000000000
0x2f5a3931b2898870d67034615bc55015a384b312,1,0.032969164134721100000000000000
0x2f5b8a903ed49e37adbde7f0a17af5161a1758eb,1,0.032969164134721100000000000000
0x2f5dfe103423294c7bae813a1912f69c74bc2a8d,1,0.032969164134721100000000000000
