address,transactions_amount,allocation_points
0x41cc37f36f34ef240a15e8ff5d9a12de34ca758b,1,0.036622145626885000000000000000
0x41e51ea6bc16f85a0e6c60daa3b35998d405465c,1,0.036622145626885000000000000000
0x423a7b48c7c01962193a0c2351e26a422ea6e355,1,0.036622145626885000000000000000
0x42580f2f0beff91812e15d163cb6c6c3154be06c,2,0.073244291253769900000000000000
0x42a5e5365090789aa1416b339c1bf4131be99c0b,1,0.036622145626885000000000000000
0x42ae01552f4fc48edb2c7e9529494ee4dee25f1b,7,0.256355019388195000000000000000
0x42d03be873889972a492a5689edbff7f26e6bcea,1,0.036622145626885000000000000000
0x430b0e81ac76ac98ffa60e2dff0bc0e7d7d019da,1,0.036622145626885000000000000000
0x43cb635d3412e7b9dc586053af2dc598eba340b0,1,0.036622145626885000000000000000
0x4477eaf090b97a07cea67c17b4cbd5c3be1858c1,1,0.036622145626885000000000000000
0x44ec2bd44419897eb438e557834fc98e41888418,1,0.036622145626885000000000000000
0x451cfc5cd979b0c8670884c125d9b428323de151,1,0.036622145626885000000000000000
0x457863d4e78cdbd719c8806a8badb294d42c69b2,1,0.036622145626885000000000000000
0x457a223a59de9f7311c5d9af84bf81ef55c87735,1,0.036622145626885000000000000000
0x45e04bb731d5e1eca84cc65747ba935fa964ff79,1,0.036622145626885000000000000000
0x45f707e26a18547192820dcf01a05ad2712dadb4,2,0.073244291253769900000000000000
0x461234ed54c90ad9f3cd2a8a014aafe0fb4e2732,1,0.036622145626885000000000000000
0x4643e7e60274e801de2201d9f24381b94df5037b,2,0.073244291253769900000000000000
0x4695fc1996e53d1eb07d4f8c9e3e7e26e3e5c47a,1,0.036622145626885000000000000000
0x47011fcfb92978136712e611366af2437aa70dec,1,0.036622145626885000000000000000
0x474d7d70207fc6e133551927dd3cb212b086018f,4,0.146488582507540000000000000000
0x47660f6662fa3f4c76406eaeb9a7489db280c6b3,11,0.402843601895735000000000000000
0x47ac403c9a571bee2f50fe72093dbe410c733429,1,0.036622145626885000000000000000
0x47ce4710f1ec69fd49eeee3d1711942de47266d9,1,0.036622145626885000000000000000
0x47e7c6eb751199d01d03e0d91c5504aba172e61e,3,0.109866436880655000000000000000
0x47e9fe553afb0f479c2f6f6fd3ae776603f0e670,2,0.073244291253769900000000000000
0x48431f01603f910203a83fe13065069cb863f217,2,0.073244291253769900000000000000
0x484dccfec70525c00e93f4c8e8ded627185b5d68,1,0.036622145626885000000000000000
0x4873942586cf53a329db4ee6683737ac9a308e0e,1,0.036622145626885000000000000000
0x48a20b73765969b9faea8e1487b626f7d951a448,1,0.036622145626885000000000000000
0x48e99c4ec5519b68c7425d56771ca4e5169f395c,1,0.036622145626885000000000000000
0x48f6ae3f8e651d2fe774e27c0874bfaafc8797a2,1,0.036622145626885000000000000000
0x48fe794f442dfb89710583108f7bf6f912a681ea,1,0.036622145626885000000000000000
0x49016cec9bf76c8dba649c8226d38689a9743741,2,0.073244291253769900000000000000
0x4901d7f259d72626e2eca1244a110b526a047030,1,0.036622145626885000000000000000
0x49a0008ded58fbd1754087ae99b61a82eef88dc7,2,0.073244291253769900000000000000
0x49c876c31af1d043cef440f3449617832a6d49f4,1,0.036622145626885000000000000000
0x4a0aed53336fa26f98d0e140e77c598ace71fa3e,1,0.036622145626885000000000000000
0x4a673a9cae880592c22e084a70c4a5d6defd823c,3,0.109866436880655000000000000000
0x4a6ca9b7dbe4c1c7b1bb822cc2888b8f43c48783,1,0.036622145626885000000000000000
0x4acfade4487cbb565f984a467cff4bb71c853650,1,0.036622145626885000000000000000
0x4af6bd0bd6eb02fa27c771b1527b395b477f2a2d,1,0.036622145626885000000000000000
0x4bc27fbd4f893bbc1498f102ee70427e703764c9,1,0.036622145626885000000000000000
0x4c35f262e4a5f73047fa7a06bbba0a664131c7af,1,0.036622145626885000000000000000
0x4c6f4ca1b224c0d61297c8018031f239e08e88ec,1,0.036622145626885000000000000000
0x4c8605691a4500f4383c15f245d607a74a783693,1,0.036622145626885000000000000000
0x4ce3370f2bcc94415cda6a36adfa2ca385e54067,1,0.036622145626885000000000000000
0x4cfcfcd7356c8be2d7223dd9eb9029d6b0cc1b8d,1,0.036622145626885000000000000000
0x4d2cf27a6eac9626986329730dcce8d9f927dbd7,12,0.439465747522620000000000000000
0x4dccc9fbb6a44e080ef0ac3aa183d8ca466a8739,1,0.036622145626885000000000000000
0x4de7c1115e570a843e88646bbb2066726b94e329,1,0.036622145626885000000000000000
0x4df213fe1ac9f774fdd989af82b42acba0ed6902,1,0.036622145626885000000000000000
0x4e0462ae1e28033e4951dedb1d848b57fd5bb9b4,1,0.036622145626885000000000000000
0x4e217ff08094cb3cf92cfdf4a9a4d76a1a51afa2,1,0.036622145626885000000000000000
0x4e5c438c7b88a247d3960aa781f9a0b5440b601b,1,0.036622145626885000000000000000
0x4e724d4d9a098d8adf26ceddab2d0ddd65ecee67,1,0.036622145626885000000000000000
0x4e7a069dc87dda0fba6b641329908c1c92adfaaf,1,0.036622145626885000000000000000
0x4ecd710bd5484ab356a4ae3cb49534182b2769a3,1,0.036622145626885000000000000000
0x4f1d1fb47a778d2c87da70e39e19d58069f5932b,1,0.036622145626885000000000000000
0x4f3ca89e96b54206601f521d5f5ca91a4b49ebc5,1,0.036622145626885000000000000000
0x4f5fc247bdff01fde2806e2a089ac7daabc45691,1,0.036622145626885000000000000000
0x4f979e912d035d9ad0abdf8c17e5b7a5a180762b,1,0.036622145626885000000000000000
0x4fa486befef17ec54b8327f7339b6eec5db66b29,2,0.073244291253769900000000000000
0x4fba5fdbd2963c572ace3ba4d359f77a66113d40,1,0.036622145626885000000000000000
0x502b647f434da05ffd16b3c11c722ec27af8ab31,1,0.036622145626885000000000000000
0x509b778b9b3cab94f15680a668a2e3c28bcfbf92,1,0.036622145626885000000000000000
0x50ea9f07cfbb6ff2a479e36c70e585306b693394,1,0.036622145626885000000000000000
0x51085e54f4752c1eafb87bb69a29ec3578b34720,14,0.512710038776389000000000000000
0x5115b261fb75084af050349020f09164cb8fe059,4,0.146488582507540000000000000000
0x5143691317d06a4f8db70312925dab3d22aaa86e,1,0.036622145626885000000000000000
0x515a2726293126d299f5946b5e1815aa2cf26ad9,1,0.036622145626885000000000000000
0x515ed3eb4e7a59934200e13bd1e3b1a4d56deb0a,1,0.036622145626885000000000000000
0x52997150408970c20ab913c34f01ee14697f5ad9,1,0.036622145626885000000000000000
0x52b207f43b5640f6b945677db1174c8799ec0dce,1,0.036622145626885000000000000000
0x52c2cbb2e0ab61bc807c80c8bc7a3b7c85b74e1c,1,0.036622145626885000000000000000
0x52cfa7c582bc31ac294ceb2119c965b0b283d665,1,0.036622145626885000000000000000
0x530054f68064b7b3ef8eb9bc8ab0fe4844331d4a,1,0.036622145626885000000000000000
0x5315d358f294a09bd0c4bf15bf338f29f728cae5,1,0.036622145626885000000000000000
0x53213d39842742bc978f839f7132b557792fb77e,1,0.036622145626885000000000000000
0x5337687ade6e1270b8fefac3eef699752462d254,1,0.036622145626885000000000000000
0x5340f36fb3b5d389cd483a29aea6051d7b416bb5,1,0.036622145626885000000000000000
0x53627de908c7f4fabe9016ba8802eb74994663d1,1,0.036622145626885000000000000000
0x536dfd6d0b5168465d7b0c2c405fdb31ab27bef0,1,0.036622145626885000000000000000
0x5376fc2fb8f2b54a2a7b654c122cddabc036838e,1,0.036622145626885000000000000000
0x53a6f2f1fbb43dc1b2e673652910b8b71edf0f2d,1,0.036622145626885000000000000000
0x53cd788ecb052e47ca93edfbca116a142dae8318,1,0.036622145626885000000000000000
0x53cea486bbd310b251b7b8a3ccb618199879feae,10,0.366221456268850000000000000000
0x53d02e730897e13fe3090423a2200159f2bc47ea,1,0.036622145626885000000000000000
0x53d8bc9d7da32aed563b70d154fba89ea5346bbe,2,0.073244291253769900000000000000
0x53df43138bc7c76b12848086a15d9fb081382886,1,0.036622145626885000000000000000
0x53e3503e385460cfd2bf8b62350c03b1fa7f5859,1,0.036622145626885000000000000000
0x53e45fce22bf913db6c306a5e0e2dfd4a76d7f14,1,0.036622145626885000000000000000
0x540e0b654e50bca70ab6872acdb600c4ce419eb8,2,0.073244291253769900000000000000
0x540e76f2a729d8ddfc7a14605550d60360d34030,1,0.036622145626885000000000000000
0x542a3bd811a87a0c2592067653e668d30e9568ad,1,0.036622145626885000000000000000
0x54347c6ad3b3cf46c8995a0f5d13ab59d875dfd5,1,0.036622145626885000000000000000
0x54cb59aa5a6d459d57d0ab11fdb454ed01fad953,1,0.036622145626885000000000000000
0x5534579ab2552ecdf33df86195e16d7c930c1063,1,0.036622145626885000000000000000
0x557fae4927d4bfe1ccad7c8e7721020fe2fc9e04,2,0.073244291253769900000000000000
0x559d12c1d869015504853c790cefa7bd73ecea83,1,0.036622145626885000000000000000
0x55c53b7d79c9eee801dc9cdb8b4b2c4ba1e417ff,1,0.036622145626885000000000000000
0x55cf64568ce94e49023d71a31403975009a11859,1,0.036622145626885000000000000000
0x568b680e3f28f449e2ac159ecfeb6ec5dba2f02a,1,0.036622145626885000000000000000
0x56ea04126a1b7f16ad930a3d9214d449bdceae92,1,0.036622145626885000000000000000
0x57381fde01c9d84ad0f216644cef20443a5023c0,1,0.036622145626885000000000000000
0x574998328f16832043ce2a91ea24fa84d2869cc8,1,0.036622145626885000000000000000
0x57565ee94f43e7bdf3f60b682c5dcd619cb45fbb,1,0.036622145626885000000000000000
0x5782fef2e70613df2d71f7271b75e99831582859,1,0.036622145626885000000000000000
0x57996cdfc4258b84e999d6b95a2a666c5f6d5df0,1,0.036622145626885000000000000000
0x5829d78cd72ac3c1a88cf5ee6d10770f54c95124,1,0.036622145626885000000000000000
0x583429a5e9054db987b958ae90b4b6e5852403f4,1,0.036622145626885000000000000000
0x5857aa1203c8c340ac531a100e252332d3efafc4,17,0.622576475657044000000000000000
0x5859c782ae8368c36e0ae66089490be17f8aef35,2,0.073244291253769900000000000000
0x588794e64b9d92a2982247aee32134137d0e898c,1,0.036622145626885000000000000000
0x58ce6fc03561961c9947ba1ffffb9146bc75d903,1,0.036622145626885000000000000000
0x59030f03149691ae6c5dbc90534108a4b77f92dc,1,0.036622145626885000000000000000
0x59141e35ef742d8dee26c384d30b876e43ce3d88,1,0.036622145626885000000000000000
0x59270c20f70551c8724cdb9d62deb64ae1299ec6,1,0.036622145626885000000000000000
0x593ed782756961434cef00d2f39d63592c312b2b,3,0.109866436880655000000000000000
0x5947a66976eae5dfe271ad19eb74918ce557b45e,1,0.036622145626885000000000000000
0x595dedf1c65424b76b56467b0c6c068ffafe2f43,1,0.036622145626885000000000000000
0x59779d6e260d8d803919f4de449660b732efc995,1,0.036622145626885000000000000000
0x59a281f8422220422d65c31bfd7c8ec50c0ef037,1,0.036622145626885000000000000000
0x59efbe892dda3a5efe190fb910604eff23e427f0,1,0.036622145626885000000000000000
0x5a0a3340f0f72f9daef2d9e048bc512fdcbcf807,21,0.769065058164584000000000000000
0x5a0e7e3e45bce2a229f43ad3950283bff6a620b6,1,0.036622145626885000000000000000
0x5aae5ec0e8e194cb8ddda4ba1b98254e3228333c,1,0.036622145626885000000000000000
0x5ad2261cd65809ea4e690bd05c1543710143ea16,1,0.036622145626885000000000000000
0x5ae96c7b03d0750d803a69fbda993a19ef4012d1,1,0.036622145626885000000000000000
0x5af95e65f76c32a5879c26d91337232bf1a47346,1,0.036622145626885000000000000000
0x5b38d9847a2ed8ddb07ed33b3cedd0a9c1ce274b,1,0.036622145626885000000000000000
0x5b3978bcc00525c367d4716d62eea61382e709d8,1,0.036622145626885000000000000000
0x5b3f974b19047acbdad071ebb9e1a3468a74d46a,1,0.036622145626885000000000000000
0x5b480da3134140751acbc7c462b01450f02a575d,3,0.109866436880655000000000000000
0x5b6acc9c9679558141cf9f8ee864d68108f93292,1,0.036622145626885000000000000000
0x5b9cea61cf8cdcc6e6e9c401e3ca1e4565058aa6,1,0.036622145626885000000000000000
0x5bbedbd808d00da69f40b8d8c809fb274d0960e7,1,0.036622145626885000000000000000
0x5c1457deca5124fe3ed9a7236d0fc74189c39e84,1,0.036622145626885000000000000000
0x5c40170a757d0b4157d63bcfbde27a87b4dd0ec4,1,0.036622145626885000000000000000
0x5c6e8086b70b29fbe72c11550c5e091e4fe31d69,1,0.036622145626885000000000000000
0x5c9c69c9cad115b6f2c4662657414577459c2625,1,0.036622145626885000000000000000
0x5cb236ff890fc17fb1da1673683670f5ff1f0a16,1,0.036622145626885000000000000000
0x5d196176f5a4207e334df21e961004c6dd951495,1,0.036622145626885000000000000000
0x5d74539f71170f1086110f8875ecfac9842fc8f8,2,0.073244291253769900000000000000
0x5de3b8329cc980480608f02249a7445944b89d6b,2,0.073244291253769900000000000000
0x5df62fddb0cf593cb065601492ada25905a900f4,1,0.036622145626885000000000000000
0x5e0095b987492a95cf2cdc6ec1205e04785f628a,3,0.109866436880655000000000000000
0x5e2479632fa0c48e48576376bcb6adc28dbf3581,1,0.036622145626885000000000000000
0x5e8c4647157eaf69cd1ab4f192e47aec307c9afd,1,0.036622145626885000000000000000
0x5ec8e6d45fc39b86ee653acbbdd3133e69cc4609,1,0.036622145626885000000000000000
0x5fe0a7400ab5b812abd136b31359c364bcc7049e,1,0.036622145626885000000000000000
0x607217f27198b128e884045ed304bd678c06c626,1,0.036622145626885000000000000000
0x60b6589322e9faba2fc787d37b149e67fc78ba09,9,0.329599310641965000000000000000
0x60c89aeda73d0475a54ebb8fc4d52e3215826e71,1,0.036622145626885000000000000000
0x60ec1e9459f06f66a7b3699f62cbaa0d541f2c8d,1,0.036622145626885000000000000000
0x60ed00da69f9f66803e7f2c99e414d3b138be0d6,1,0.036622145626885000000000000000
0x6114aad9a8fea82a04ee2acd8a1acdfe906761d1,1,0.036622145626885000000000000000
0x611557a618941c8ea189388ee67dd5050ee0a829,2,0.073244291253769900000000000000
0x6123d524a85b6d782dfbee6eb8782e787dca565f,1,0.036622145626885000000000000000
0x612dcafa236688a1a31edf8a642917ee19473529,2,0.073244291253769900000000000000
0x616bb7b8fe210155ffcfb0429f9634df4c56a16f,1,0.036622145626885000000000000000
0x6179a71f49e19c0a06732040703eedc3a9a841a7,1,0.036622145626885000000000000000
0x61a6572007aab23d27509d6939947105cb2be5dd,1,0.036622145626885000000000000000
0x61ac6aa00fc6c53147915c4a1f8df41cd6c7f671,2,0.073244291253769900000000000000
0x61ebffac810eba90c8bf865a2672c36c1d0d4dda,1,0.036622145626885000000000000000
0x622b218c08d4871ba0c68bf977f9f68647e0ab93,1,0.036622145626885000000000000000
0x6240520cfef4c12304c16126e8e522be95ef7c3e,1,0.036622145626885000000000000000
0x624f4f15361a945e0a5afe71e5e0c0d364bbda7b,1,0.036622145626885000000000000000
0x62525ae6b9240f114482b1b4d2ead0e8ec4edc8e,3,0.109866436880655000000000000000
0x6270fb1f522418436efeb7a7dc09c09de641b9df,1,0.036622145626885000000000000000
0x629775f185e8a88ee5af43c554adb48043b94677,3,0.109866436880655000000000000000
0x62cfb1c2a00d2fa4c978b9a2e2a60ffcf9ec6d63,2,0.073244291253769900000000000000
0x62de1b0fd74e52dad28fe2941c1be1db03cbd31a,1,0.036622145626885000000000000000
0x63153e60efbcd917166b664a6ae516b00e14e39e,1,0.036622145626885000000000000000
0x632b9ae95aefb4ae79e85546ed25d56f3711a8ce,1,0.036622145626885000000000000000
0x6336548b06d41504c0ed43b2d695a3971b7899ae,1,0.036622145626885000000000000000
0x635a27cb1f65d3231d3079c6f0c0975c6bb3f4ac,1,0.036622145626885000000000000000
0x63caaab7cf3e12bc459755ec4e7bdf8c6e2a60a5,1,0.036622145626885000000000000000
0x63ced4ec68013637da1f190b4f1034dbba129982,1,0.036622145626885000000000000000
0x63e62b15a5e7de3da062683b174e1e09f71c2cf8,2,0.073244291253769900000000000000
0x6412ffce8be33a1b24398199a2e5c8c4e3fb9519,1,0.036622145626885000000000000000
0x643fe67a6568add5929473c305dde8c5359f6412,1,0.036622145626885000000000000000
0x64abfa080dc23fee675a33da6cf5d44c6083b831,1,0.036622145626885000000000000000
0x64ff017ec6bdca803c58550544ac696853588e7a,1,0.036622145626885000000000000000
0x6513b9ed5a2fa2066ddefc9da631b4cda64aff8d,1,0.036622145626885000000000000000
0x6538e08b40940272847a072d4dbf049b44f18ea0,1,0.036622145626885000000000000000
0x6580eca9cef517ab0202c7d1473f26c5d2c56a62,1,0.036622145626885000000000000000
0x65a5a2c8b057b3c8ddf6471ccf50dc83636efda4,3,0.109866436880655000000000000000
0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,39,1.428263679448510000000000000000
0x662413a2a77cf8c99f3707cf39b0a28ed3eda403,1,0.036622145626885000000000000000
0x6626c738c9d9ca15312d431f59ac16b0574eef01,1,0.036622145626885000000000000000
0x6652cd0771d4620034732376d7f2a21b15310ebe,1,0.036622145626885000000000000000
0x66a5a1ebaf087f7ca3da77a8fd9e668d80be6736,1,0.036622145626885000000000000000
0x66e6fa10e48a053b99b0a71fcc91ffdde368d766,1,0.036622145626885000000000000000
0x66eadb6e523f77d0fc8f6def03ef547b25b806a5,1,0.036622145626885000000000000000
0x66f8304c23c078e5073731ab95872b55b11f1b66,1,0.036622145626885000000000000000
0x670d2d71b60a3ac4769508bed0466009e3aa4899,1,0.036622145626885000000000000000
0x672d3a7c49693f7f465234d4bfc68edbf67e24d3,1,0.036622145626885000000000000000
0x678efba60633fc3048ff3a19628c93b55fad7af0,1,0.036622145626885000000000000000
0x67933b27bd3004a1eb2c27aee86827c095d15a49,1,0.036622145626885000000000000000
0x67c4fb1af1c93a30f71f6c59599a48900fc8137d,1,0.036622145626885000000000000000
0x67dbc5f16ea68385be21bcc7de6e50be27a56d60,1,0.036622145626885000000000000000
0x6821ec1fcd40ad5268d3b5607e49441d4e7eb4e7,2,0.073244291253769900000000000000
0x683c10793757791a4cfb15491b95a5be3273f461,1,0.036622145626885000000000000000
0x684531947cc0e11e06b0657ebbba2107f0ebfea6,1,0.036622145626885000000000000000
0x687e3909461a5e1663d94f7e22cba72533338bbd,1,0.036622145626885000000000000000
0x68a4c471a4198ed74e034adf431a1a058ca244ed,1,0.036622145626885000000000000000
0x68bdd37b9ad6ef885e85237a075b104a50afc1f1,1,0.036622145626885000000000000000
0x68bf82d34d09c73299f774355d0a8ecaf230b8a0,2,0.073244291253769900000000000000
0x68d07775d9c0978753edc76f2dc32c4a8cb2c7db,1,0.036622145626885000000000000000
0x697553cdabd8000121039a969417e4d3c0002461,2,0.073244291253769900000000000000
0x69a2da63486a8ef3ae0866b67464da0f0d79be10,1,0.036622145626885000000000000000
0x69d172ea4b2cce00522adda7b50680603bdfa014,1,0.036622145626885000000000000000
0x69f33e5cc41a24ec335831d52e0bf4446b394ffa,15,0.549332184403275000000000000000
0x6a0276219729db9305393a3ab30688a455200608,1,0.036622145626885000000000000000
0x6a7f10287695cf767a2f258bd98df8ac265d96e4,1,0.036622145626885000000000000000
0x6b7c1d7b7e81de3bdbcfe2928883f0264a955010,1,0.036622145626885000000000000000
0x6bae5ed38400025ed8f1be270fc703cb1ed40ed7,1,0.036622145626885000000000000000
0x6bd19ac0cd29470c6bf6d27d01aec2320b881f61,1,0.036622145626885000000000000000
0x6bf14d1446d984d53dbb1bc8672b7a2c9eb7b231,1,0.036622145626885000000000000000
0x6bf83601e4ee83275f1421501c61a3570450cf81,1,0.036622145626885000000000000000
0x6c8513b1f1103b7472cdc2bfa6af4093f1c389d7,1,0.036622145626885000000000000000
0x6cdca959caaa7d110d86ee7f8ba07e290ca5545e,1,0.036622145626885000000000000000
0x6cf0b3e6092a268b6c6e3dc681cec61a7733a52e,1,0.036622145626885000000000000000
0x6d7118607d9018750a4df3b883a2b1ec42a54c38,1,0.036622145626885000000000000000
0x6d89e97be5f8f3de3ec06100ae1731046d1e2660,2,0.073244291253769900000000000000
0x6d8e305f1ecab1eb6d038268e77834a501465886,2,0.073244291253769900000000000000
0x6db3b65f62e9a3b2d67a7cff686022a8845eaf37,1,0.036622145626885000000000000000
0x6dd5e758fb5e829da837a471208a0586977b8b72,1,0.036622145626885000000000000000
0x6df61319898dd27287d3e507d399f9137506cd2e,1,0.036622145626885000000000000000
0x6e26fae1cbf41cd203b03d3310cb2bce23ecdcff,1,0.036622145626885000000000000000
0x6e3387e68a836e06d0186c7ef7e3d8235836a0f2,2,0.073244291253769900000000000000
0x6e6a987d15d6eaa9a85ec66042a0061b8a281965,1,0.036622145626885000000000000000
0x6ed817ffd883aa15c1ef3f335fe2704c39850089,1,0.036622145626885000000000000000
0x6ef00c5a9fadd9a7fcf4a0f4373e6194520b3f80,1,0.036622145626885000000000000000
0x6f0e9dda4a22592922f38c1d0c370f16b81af59f,3,0.109866436880655000000000000000
0x6f0ec8004448da822cfc0f59693f40c2ab4759df,1,0.036622145626885000000000000000
0x6f133a28d53a7632dc9bf0d769ed9dd8332e68e2,1,0.036622145626885000000000000000
0x6f1390ce2e4e74dd6d11c5c628aa378594bc0604,1,0.036622145626885000000000000000
0x6f42f7f00dd0bdaadaa16e3b82b15591b388c0ce,1,0.036622145626885000000000000000
0x6f4f006433b5834b86aeedb7cc889549830e256c,1,0.036622145626885000000000000000
0x6f69d01b82c08c4ac109b5b02d7db491c9e18b90,1,0.036622145626885000000000000000
0x6fe03d777652d29169b6ce720f5d225f63b93802,1,0.036622145626885000000000000000
0x6fecee89e588812da36af94142168ecfe882c792,3,0.109866436880655000000000000000
0x7005da1fff81d7388e6700b938d97e237e0a61c3,1,0.036622145626885000000000000000
0x702eb6bc65c3a39aa991e6ff9fda5099b01d8fa7,3,0.109866436880655000000000000000
0x7055f1cca1cf18d402f0e37a3ed7c5dcea939361,1,0.036622145626885000000000000000
0x70aa6aec865146d8d0d91f3d0cb3c4afbaa24e39,1,0.036622145626885000000000000000
0x70b857f106457d4c87960b65c0e80fcecda59351,1,0.036622145626885000000000000000
0x70bdbfd7a6dd6f253c14f42364bb60112ad0dc18,1,0.036622145626885000000000000000
0x70ee72d4c59ba1e4b2ff335d791051d7a8262885,1,0.036622145626885000000000000000
0x7137692c40ebdafe9d7bdf637e13ffe28445bcb7,1,0.036622145626885000000000000000
0x7160eb7ddf0ed36e7bc269ca08aebaab24419b28,1,0.036622145626885000000000000000
0x716e811a85f8031ae677de57574aa089bdc9240c,1,0.036622145626885000000000000000
0x716f7761a55247058dedc124cade635cbee2109f,2,0.073244291253769900000000000000
0x71c54d27f11c2e221101c4ba0da64e199f00d648,1,0.036622145626885000000000000000
0x71d8799ea6a02dc7cb1f1e6b21aa810a345dae13,1,0.036622145626885000000000000000
0x71eeaeb679b69d0773adb1923566c8390b10917a,2,0.073244291253769900000000000000
0x722f06a135e226871890b338390de6dd6337af7d,1,0.036622145626885000000000000000
0x724f00ececf4a0b6cac958c76abb607dbf80ed19,1,0.036622145626885000000000000000
0x72a7c4db1955916995a9bc4f015a304cf58063a2,1,0.036622145626885000000000000000
0x72af51780dc09a701af39413b792487dddcd7c46,1,0.036622145626885000000000000000
0x72d55679c0c35a7b9421c425be979b8c83575155,1,0.036622145626885000000000000000
0x72e28c7f34100afefc399fcc0ae041b8fe5841ae,6,0.219732873761310000000000000000
0x73628ab8cbe092a6a760c39296c29887728d81c0,1,0.036622145626885000000000000000
0x7379f96e431253cfd8633667626bb95c414dcd33,1,0.036622145626885000000000000000
0x73b9d54b58f50e965fa193cc9f5965cec7c64ef5,7,0.256355019388195000000000000000
0x73f043d59208a9104a4ae10b2fa688fe36e23532,1,0.036622145626885000000000000000
0x73fa6f84dbdee9f61017cda42cd004066e1dfda8,1,0.036622145626885000000000000000
0x749b25b79a0bc9d2da02173a17ff8f2b4b82afd5,1,0.036622145626885000000000000000
0x74cca1422f7358f6da863bbef8a33398db044b42,1,0.036622145626885000000000000000
0x74e1b2204644eca457ba8b7d973aee2518e6c73f,1,0.036622145626885000000000000000
0x750fad57e8bb248b6b1ddc8b33e3a53261d37053,1,0.036622145626885000000000000000
0x7548c36d1787b846bc57d540017958465c7a0f69,1,0.036622145626885000000000000000
0x7548e5cf2503c1be6883450f9d09785481dc9aa2,1,0.036622145626885000000000000000
0x754cb1cbb3d92bb5d165bdefeaf3484641b2b281,1,0.036622145626885000000000000000
0x75602ef89e072df32869a33af10c3a5c90658d1a,1,0.036622145626885000000000000000
0x756566f5c097091830e5b95cc112fd33295749eb,12,0.439465747522620000000000000000
0x756878fb57d5ff29729bd86839f5f26050d23c90,1,0.036622145626885000000000000000
0x7580af30a6320c4f04d9d91fc0e1eb37cc5828c8,1,0.036622145626885000000000000000
0x75b54aba1834034d983043d79322273937b8db35,1,0.036622145626885000000000000000
0x75cf8d888d163f9bebdccb57ae7cbb831c470ad3,13,0.476087893149505000000000000000
0x75d61a4026fc88a843097dd6ac820d45ea878df5,3,0.109866436880655000000000000000
0x75f7ba92e923c500f955bf58266413ec69a26382,1,0.036622145626885000000000000000
0x75f96eaed6b13f811a787a56edb29a827d205301,1,0.036622145626885000000000000000
0x76217f9c297e80d98cd90c2f4d5f6abd9c736311,1,0.036622145626885000000000000000
0x766faadf9aff9d137e806d53e7cbbe879da83f2e,1,0.036622145626885000000000000000
0x76a47bea96d57d90197cca8e9f503e3e30fa96eb,3,0.109866436880655000000000000000
0x771f2073a20aa30c8ebb619d5ac01d44b95546fd,2,0.073244291253769900000000000000
0x7732e50a5bdc17578cfc9f289d843ec16b71572b,1,0.036622145626885000000000000000
0x778910019d32c49c8909cd462321884b9d0c297c,1,0.036622145626885000000000000000
0x778c65e3fe5e837ed708c1bfd8c60d23dcbfd49f,11,0.402843601895735000000000000000
0x77f463de8c5c4b4903d12af94fe54bea253e09a2,1,0.036622145626885000000000000000
0x7802c5486091d9860f5b972031e2bdb789a8c02a,1,0.036622145626885000000000000000
0x783169469516996182fbc38769e2fe751e89ad43,1,0.036622145626885000000000000000
0x78859012c33c331098b9455194cf0afb29c7348a,1,0.036622145626885000000000000000
0x7886a52acd626267de94537ee179c960e338faf3,1,0.036622145626885000000000000000
0x78b690f746b44516e6302812c61f43f39c6074cf,1,0.036622145626885000000000000000
0x78e8d6cdd5d183a4153bd6bf57c4630989a3708f,1,0.036622145626885000000000000000
0x78feff803b1f281685e8193756d1e4f638672327,1,0.036622145626885000000000000000
0x795d59fcfd171f141657c7869cca4bf9718eb46d,1,0.036622145626885000000000000000
0x79c358b6dac57d82d42c21883528fecb25b06deb,1,0.036622145626885000000000000000
0x79deb066d2a7dbf9649292d35f8f3f47abcc12e2,1,0.036622145626885000000000000000
0x79f642358980e836c1a62b9c7e08cf30e36491bb,1,0.036622145626885000000000000000
0x7a2555da4f9d19c3a2f646397280f7d97469dde8,3,0.109866436880655000000000000000
0x7a3caa4a7661c553649992833855f298c4902740,1,0.036622145626885000000000000000
0x7a486cae6a959abc959b6af7f8152bf42beb3949,1,0.036622145626885000000000000000
0x7a6a211fa88dce44284106282b1e0e16db75a559,1,0.036622145626885000000000000000
0x7ad9c52ea658b43fba84b3b3fef0e07f06aeb55d,1,0.036622145626885000000000000000
0x7adc99c5883bc8ff4fb45e06fb4d658598155f6e,1,0.036622145626885000000000000000
0x7aefa2759bd1b3a4b1a8d5132ce58990ee77824d,1,0.036622145626885000000000000000
0x7b17b5afdc992ab3309dbf6ebbdd08928c06173b,2,0.073244291253769900000000000000
0x7b47884298b790d5bf67dd0f4f4b6a46b9ccc817,2,0.073244291253769900000000000000
0x7b4b9826d2c5b7045917fbf4c3f3452c135ef7e7,1,0.036622145626885000000000000000
0x7bb4a792e990313445b42ae334e0d7b9c7f24409,1,0.036622145626885000000000000000
0x7cae6729198d7013c7c87e11ae0796a727665d6d,3,0.109866436880655000000000000000
0x7d413382501807cdf7c5a99d687ff939fb8f1ef2,1,0.036622145626885000000000000000
0x7d4aa81927895b23d475899db78cb096f7393feb,1,0.036622145626885000000000000000
